날짜,시간대별시간,업종명,목적지광역시도명,목적지시군구명,주문건수,시간대별시간(강서구),주문건수(강서구)
2020-01-01,17,카페/디저트,서울특별시,양천구,4,13,1
2020-01-01,17,카페/디저트,서울특별시,영등포구,1,14,1
2020-01-01,17,카페/디저트,서울특별시,은평구,2,18,1
2020-01-01,18,카페/디저트,서울특별시,강북구,2,20,1
2020-01-01,18,카페/디저트,서울특별시,관악구,19,22,1
2020-01-01,18,카페/디저트,서울특별시,구로구,19,20,1
2020-01-01,18,카페/디저트,서울특별시,금천구,7,19,1
2020-01-01,18,카페/디저트,서울특별시,도봉구,2,22,1
2020-01-01,18,카페/디저트,서울특별시,동작구,10,19,1
2020-01-01,18,카페/디저트,서울특별시,성북구,2,22,2
2020-01-01,18,카페/디저트,서울특별시,양천구,5,12,1
2020-01-01,18,카페/디저트,서울특별시,은평구,1,14,2
2020-01-01,19,카페/디저트,서울특별시,강서구,1,17,1
2020-01-01,19,카페/디저트,서울특별시,관악구,27,18,1
2020-01-01,19,카페/디저트,서울특별시,구로구,17,12,1
2020-01-01,19,카페/디저트,서울특별시,금천구,1,22,1
2020-01-01,19,카페/디저트,서울특별시,노원구,1,15,1
2020-01-01,19,카페/디저트,서울특별시,동작구,9,20,1
2020-01-01,19,카페/디저트,서울특별시,서대문구,1,22,1
2020-01-01,19,카페/디저트,서울특별시,성북구,1,22,1
2020-01-01,19,카페/디저트,서울특별시,양천구,12,19,1
2020-01-01,19,카페/디저트,서울특별시,영등포구,1,18,1
2020-01-01,19,카페/디저트,서울특별시,은평구,3,14,1
2020-01-01,20,카페/디저트,서울특별시,관악구,28,22,1
2020-01-01,20,카페/디저트,서울특별시,구로구,17,21,1
2020-01-01,20,카페/디저트,서울특별시,금천구,1,15,1
2020-01-01,20,카페/디저트,서울특별시,노원구,6,21,1
2020-01-01,20,카페/디저트,서울특별시,도봉구,1,22,1
2020-01-01,20,카페/디저트,서울특별시,동작구,10,17,1
2020-01-01,20,카페/디저트,서울특별시,서대문구,1,22,1
2020-01-01,20,카페/디저트,서울특별시,성북구,3,9,1
2020-01-01,20,카페/디저트,서울특별시,양천구,8,21,1
2020-01-01,20,카페/디저트,서울특별시,은평구,1,12,1
2020-01-01,21,카페/디저트,서울특별시,강북구,1,13,1
2020-01-01,21,카페/디저트,서울특별시,관악구,13,14,1
2020-01-01,21,카페/디저트,서울특별시,구로구,7,15,1
2020-01-01,21,카페/디저트,서울특별시,금천구,2,17,1
2020-01-01,21,카페/디저트,서울특별시,노원구,4,19,1
2020-01-01,21,카페/디저트,서울특별시,도봉구,4,20,1
2020-01-01,21,카페/디저트,서울특별시,동작구,8,13,1
2020-01-01,21,카페/디저트,서울특별시,서대문구,1,17,1
2020-01-01,21,카페/디저트,서울특별시,성북구,4,21,1
2020-01-01,21,카페/디저트,서울특별시,양천구,9,21,1
2020-01-01,22,카페/디저트,서울특별시,관악구,11,22,1
2020-01-01,22,카페/디저트,서울특별시,구로구,3,22,1
2020-01-01,22,카페/디저트,서울특별시,노원구,1,13,1
2020-01-01,22,카페/디저트,서울특별시,동작구,5,17,1
2020-01-01,22,카페/디저트,서울특별시,양천구,1,21,1
2020-01-01,22,카페/디저트,서울특별시,영등포구,1,10,1
2020-01-01,23,카페/디저트,서울특별시,관악구,1,16,1
2020-01-01,23,카페/디저트,서울특별시,금천구,3,17,1
2020-01-01,23,카페/디저트,서울특별시,동작구,1,19,1
2020-01-02,10,카페/디저트,서울특별시,강북구,1,20,2
2020-01-02,10,카페/디저트,서울특별시,관악구,2,20,1
2020-01-02,10,카페/디저트,서울특별시,구로구,4,21,1
2020-01-02,10,카페/디저트,서울특별시,양천구,1,11,1
2020-01-02,10,카페/디저트,서울특별시,영등포구,1,20,1
2020-01-02,11,카페/디저트,서울특별시,강북구,2,21,1
2020-01-02,11,카페/디저트,서울특별시,관악구,4,23,1
2020-01-02,11,카페/디저트,서울특별시,구로구,7,20,1
2020-01-02,11,카페/디저트,서울특별시,노원구,1,18,1
2020-01-02,11,카페/디저트,서울특별시,서대문구,2,20,1
2020-01-02,11,카페/디저트,서울특별시,성북구,1,22,2
2020-01-02,11,카페/디저트,서울특별시,양천구,1,22,1
2020-01-02,12,카페/디저트,서울특별시,관악구,6,19,1
2020-01-02,12,카페/디저트,서울특별시,구로구,11,19,1
2020-01-02,12,카페/디저트,서울특별시,금천구,5,22,2
2020-01-02,12,카페/디저트,서울특별시,도봉구,1,14,1
2020-01-02,12,카페/디저트,서울특별시,성북구,1,22,1
2020-01-02,12,카페/디저트,서울특별시,영등포구,1,22,1
2020-01-02,13,카페/디저트,서울특별시,관악구,4,21,1
2020-01-02,13,카페/디저트,서울특별시,구로구,4,16,1
2020-01-02,13,카페/디저트,서울특별시,금천구,4,22,1
2020-01-02,13,카페/디저트,서울특별시,도봉구,2,19,1
2020-01-02,13,카페/디저트,서울특별시,서대문구,1,20,1
2020-01-02,13,카페/디저트,서울특별시,양천구,2,22,2
2020-01-02,14,카페/디저트,서울특별시,관악구,3,13,1
2020-01-02,14,카페/디저트,서울특별시,구로구,9,22,1
2020-01-02,14,카페/디저트,서울특별시,금천구,2,23,1
2020-01-02,14,카페/디저트,서울특별시,노원구,1,20,1
2020-01-02,14,카페/디저트,서울특별시,도봉구,1,21,1
2020-01-02,14,카페/디저트,서울특별시,동작구,2,18,1
2020-01-02,14,카페/디저트,서울특별시,서대문구,1,13,1
2020-01-02,14,카페/디저트,서울특별시,양천구,2,20,2
2020-01-02,14,카페/디저트,서울특별시,영등포구,1,22,2
2020-01-02,15,카페/디저트,서울특별시,관악구,4,23,1
2020-01-02,15,카페/디저트,서울특별시,구로구,10,22,2
2020-01-02,15,카페/디저트,서울특별시,금천구,3,10,1
2020-01-02,15,카페/디저트,서울특별시,도봉구,1,13,1
2020-01-02,15,카페/디저트,서울특별시,양천구,1,15,1
2020-01-02,15,카페/디저트,서울특별시,영등포구,1,14,1
2020-01-02,15,카페/디저트,서울특별시,은평구,2,13,1
2020-01-02,16,카페/디저트,서울특별시,관악구,3,13,1
2020-01-02,16,카페/디저트,서울특별시,구로구,10,22,1
2020-01-02,16,카페/디저트,서울특별시,금천구,2,19,1
2020-01-02,16,카페/디저트,서울특별시,노원구,1,22,1
2020-01-02,16,카페/디저트,서울특별시,동작구,2,13,1
2020-01-02,16,카페/디저트,서울특별시,마포구,2,19,1
2020-01-02,16,카페/디저트,서울특별시,양천구,2,16,1
2020-01-02,17,카페/디저트,서울특별시,관악구,3,14,1
2020-01-02,17,카페/디저트,서울특별시,구로구,12,15,2
2020-01-02,17,카페/디저트,서울특별시,금천구,2,22,2
2020-01-02,17,카페/디저트,서울특별시,노원구,3,23,1
2020-01-02,17,카페/디저트,서울특별시,도봉구,1,22,1
2020-01-02,17,카페/디저트,서울특별시,서대문구,1,15,1
2020-01-02,17,카페/디저트,서울특별시,양천구,3,10,1
2020-01-02,18,카페/디저트,서울특별시,관악구,4,20,1
2020-01-02,18,카페/디저트,서울특별시,구로구,7,22,1
2020-01-02,18,카페/디저트,서울특별시,금천구,2,20,1
2020-01-02,18,카페/디저트,서울특별시,도봉구,1,15,1
2020-01-02,18,카페/디저트,서울특별시,동작구,5,19,1
2020-01-02,18,카페/디저트,서울특별시,양천구,2,20,1
2020-01-02,19,카페/디저트,서울특별시,관악구,8,15,1
2020-01-02,19,카페/디저트,서울특별시,구로구,9,10,1
2020-01-02,19,카페/디저트,서울특별시,금천구,6,13,1
2020-01-02,19,카페/디저트,서울특별시,노원구,1,14,1
2020-01-02,19,카페/디저트,서울특별시,동작구,5,21,1
2020-01-02,19,카페/디저트,서울특별시,양천구,7,20,1
2020-01-02,19,카페/디저트,서울특별시,영등포구,2,22,1
2020-01-02,20,카페/디저트,서울특별시,관악구,9,11,1
2020-01-02,20,카페/디저트,서울특별시,구로구,11,22,1
2020-01-02,20,카페/디저트,서울특별시,금천구,5,22,1
2020-01-02,20,카페/디저트,서울특별시,노원구,2,21,1
2020-01-02,20,카페/디저트,서울특별시,동작구,9,17,1
2020-01-02,20,카페/디저트,서울특별시,서대문구,1,19,1
2020-01-02,20,카페/디저트,서울특별시,양천구,7,22,1
2020-01-02,20,카페/디저트,서울특별시,은평구,1,19,1
2020-01-02,21,카페/디저트,서울특별시,관악구,6,19,1
2020-01-02,21,카페/디저트,서울특별시,구로구,14,22,1
2020-01-02,21,카페/디저트,서울특별시,금천구,2,17,1
2020-01-02,21,카페/디저트,서울특별시,노원구,2,21,1
2020-01-02,21,카페/디저트,서울특별시,도봉구,1,19,1
2020-01-02,21,카페/디저트,서울특별시,동작구,8,20,1
2020-01-02,21,카페/디저트,서울특별시,서대문구,1,23,1
2020-01-02,21,카페/디저트,서울특별시,양천구,6,21,2
2020-01-02,21,카페/디저트,서울특별시,은평구,1,22,2
2020-01-02,22,카페/디저트,서울특별시,관악구,7,18,1
2020-01-02,22,카페/디저트,서울특별시,구로구,5,13,1
2020-01-02,22,카페/디저트,서울특별시,동작구,1,22,1
2020-01-02,22,카페/디저트,서울특별시,서대문구,1,19,1
2020-01-02,23,카페/디저트,서울특별시,구로구,1,21,1
2020-01-03,0,카페/디저트,서울특별시,구로구,1,14,1
2020-01-03,0,카페/디저트,서울특별시,금천구,2,22,1
2020-01-03,1,카페/디저트,서울특별시,구로구,1,22,1
2020-01-03,1,카페/디저트,서울특별시,금천구,1,17,1
2020-01-03,10,카페/디저트,서울특별시,관악구,1,20,2
2020-01-03,10,카페/디저트,서울특별시,구로구,6,20,1
2020-01-03,10,카페/디저트,서울특별시,금천구,1,22,1
2020-01-03,10,카페/디저트,서울특별시,도봉구,1,13,1
2020-01-03,10,카페/디저트,서울특별시,동작구,2,18,1
2020-01-03,11,카페/디저트,서울특별시,관악구,3,18,1
2020-01-03,11,카페/디저트,서울특별시,구로구,11,17,1
2020-01-03,11,카페/디저트,서울특별시,금천구,1,20,1
2020-01-03,11,카페/디저트,서울특별시,노원구,1,22,1
2020-01-03,11,카페/디저트,서울특별시,동작구,4,11,1
2020-01-03,11,카페/디저트,서울특별시,양천구,2,15,1
2020-01-03,11,카페/디저트,서울특별시,영등포구,1,18,1
2020-01-03,11,카페/디저트,서울특별시,은평구,1,18,1
2020-01-03,12,카페/디저트,서울특별시,관악구,4,22,1
2020-01-03,12,카페/디저트,서울특별시,구로구,9,16,2
2020-01-03,12,카페/디저트,서울특별시,금천구,3,16,1
2020-01-03,12,카페/디저트,서울특별시,노원구,1,17,1
2020-01-03,12,카페/디저트,서울특별시,도봉구,3,21,1
2020-01-03,12,카페/디저트,서울특별시,동작구,4,20,1
2020-01-03,12,카페/디저트,서울특별시,서대문구,1,22,2
2020-01-03,12,카페/디저트,서울특별시,양천구,1,12,1
2020-01-03,12,카페/디저트,서울특별시,영등포구,1,19,1
2020-01-03,13,카페/디저트,서울특별시,관악구,5,21,1
2020-01-03,13,카페/디저트,서울특별시,구로구,10,22,1
2020-01-03,13,카페/디저트,서울특별시,금천구,3,23,1
2020-01-03,13,카페/디저트,서울특별시,도봉구,3,21,
2020-01-03,13,카페/디저트,서울특별시,동작구,2,22,
2020-01-03,13,카페/디저트,서울특별시,양천구,4,23,
2020-01-03,13,카페/디저트,서울특별시,영등포구,1,,
2020-01-03,14,카페/디저트,서울특별시,관악구,7,,
2020-01-03,14,카페/디저트,서울특별시,구로구,6,,
2020-01-03,14,카페/디저트,서울특별시,금천구,2,,
2020-01-03,14,카페/디저트,서울특별시,도봉구,1,,
2020-01-03,14,카페/디저트,서울특별시,동작구,4,,
2020-01-03,14,카페/디저트,서울특별시,마포구,1,,
2020-01-03,14,카페/디저트,서울특별시,양천구,3,,
2020-01-03,14,카페/디저트,서울특별시,영등포구,2,,
2020-01-03,15,카페/디저트,서울특별시,관악구,8,,
2020-01-03,15,카페/디저트,서울특별시,구로구,10,,
2020-01-03,15,카페/디저트,서울특별시,금천구,3,,
2020-01-03,15,카페/디저트,서울특별시,노원구,1,,
2020-01-03,15,카페/디저트,서울특별시,도봉구,2,,
2020-01-03,15,카페/디저트,서울특별시,동작구,4,,
2020-01-03,15,카페/디저트,서울특별시,서대문구,1,,
2020-01-03,15,카페/디저트,서울특별시,양천구,9,,
2020-01-03,16,카페/디저트,서울특별시,관악구,5,,
2020-01-03,16,카페/디저트,서울특별시,구로구,5,,
2020-01-03,16,카페/디저트,서울특별시,금천구,2,,
2020-01-03,16,카페/디저트,서울특별시,동작구,8,,
2020-01-03,16,카페/디저트,서울특별시,양천구,3,,
2020-01-03,17,카페/디저트,서울특별시,관악구,5,,
2020-01-03,17,카페/디저트,서울특별시,구로구,4,,
2020-01-03,17,카페/디저트,서울특별시,금천구,2,,
2020-01-03,17,카페/디저트,서울특별시,동작구,4,,
2020-01-03,17,카페/디저트,서울특별시,양천구,2,,
2020-01-03,17,카페/디저트,서울특별시,은평구,1,,
2020-01-03,18,카페/디저트,서울특별시,관악구,11,,
2020-01-03,18,카페/디저트,서울특별시,구로구,5,,
2020-01-03,18,카페/디저트,서울특별시,금천구,4,,
2020-01-03,18,카페/디저트,서울특별시,노원구,3,,
2020-01-03,18,카페/디저트,서울특별시,도봉구,2,,
2020-01-03,18,카페/디저트,서울특별시,동작구,8,,
2020-01-03,18,카페/디저트,서울특별시,양천구,2,,
2020-01-03,19,카페/디저트,서울특별시,관악구,10,,
2020-01-03,19,카페/디저트,서울특별시,구로구,2,,
2020-01-03,19,카페/디저트,서울특별시,금천구,1,,
2020-01-03,19,카페/디저트,서울특별시,노원구,4,,
2020-01-03,19,카페/디저트,서울특별시,도봉구,1,,
2020-01-03,19,카페/디저트,서울특별시,동작구,11,,
2020-01-03,19,카페/디저트,서울특별시,마포구,1,,
2020-01-03,19,카페/디저트,서울특별시,서대문구,2,,
2020-01-03,19,카페/디저트,서울특별시,양천구,4,,
2020-01-03,20,카페/디저트,서울특별시,관악구,20,,
2020-01-03,20,카페/디저트,서울특별시,구로구,11,,
2020-01-03,20,카페/디저트,서울특별시,금천구,5,,
2020-01-03,20,카페/디저트,서울특별시,노원구,1,,
2020-01-03,20,카페/디저트,서울특별시,도봉구,3,,
2020-01-03,20,카페/디저트,서울특별시,동작구,6,,
2020-01-03,20,카페/디저트,서울특별시,양천구,8,,
2020-01-03,20,카페/디저트,서울특별시,영등포구,1,,
2020-01-03,20,카페/디저트,서울특별시,은평구,1,,
2020-01-03,21,카페/디저트,서울특별시,관악구,20,,
2020-01-03,21,카페/디저트,서울특별시,구로구,9,,
2020-01-03,21,카페/디저트,서울특별시,노원구,2,,
2020-01-03,21,카페/디저트,서울특별시,도봉구,1,,
2020-01-03,21,카페/디저트,서울특별시,동작구,13,,
2020-01-03,21,카페/디저트,서울특별시,양천구,2,,
2020-01-03,21,카페/디저트,서울특별시,영등포구,1,,
2020-01-03,21,카페/디저트,서울특별시,은평구,1,,
2020-01-03,22,카페/디저트,서울특별시,강서구,1,,
2020-01-03,22,카페/디저트,서울특별시,관악구,11,,
2020-01-03,22,카페/디저트,서울특별시,구로구,4,,
2020-01-03,22,카페/디저트,서울특별시,금천구,2,,
2020-01-03,22,카페/디저트,서울특별시,동작구,7,,
2020-01-03,22,카페/디저트,서울특별시,서대문구,1,,
2020-01-03,22,카페/디저트,서울특별시,양천구,1,,
2020-01-03,22,카페/디저트,서울특별시,영등포구,3,,
2020-01-03,23,카페/디저트,서울특별시,구로구,2,,
2020-01-03,23,카페/디저트,서울특별시,금천구,1,,
2020-01-03,23,카페/디저트,서울특별시,동작구,1,,
2020-01-03,23,카페/디저트,서울특별시,영등포구,1,,
2020-01-04,0,카페/디저트,서울특별시,금천구,1,,
2020-01-04,1,카페/디저트,서울특별시,구로구,2,,
2020-01-04,2,카페/디저트,서울특별시,영등포구,1,,
2020-01-04,10,카페/디저트,서울특별시,구로구,4,,
2020-01-04,10,카페/디저트,서울특별시,금천구,2,,
2020-01-04,10,카페/디저트,서울특별시,노원구,1,,
2020-01-04,10,카페/디저트,서울특별시,서대문구,2,,
2020-01-04,11,카페/디저트,서울특별시,관악구,3,,
2020-01-04,11,카페/디저트,서울특별시,구로구,13,,
2020-01-04,11,카페/디저트,서울특별시,금천구,1,,
2020-01-04,11,카페/디저트,서울특별시,도봉구,2,,
2020-01-04,11,카페/디저트,서울특별시,동작구,5,,
2020-01-04,11,카페/디저트,서울특별시,양천구,1,,
2020-01-04,12,카페/디저트,서울특별시,관악구,4,,
2020-01-04,12,카페/디저트,서울특별시,구로구,15,,
2020-01-04,12,카페/디저트,서울특별시,금천구,3,,
2020-01-04,12,카페/디저트,서울특별시,노원구,1,,
2020-01-04,12,카페/디저트,서울특별시,도봉구,2,,
2020-01-04,12,카페/디저트,서울특별시,동작구,4,,
2020-01-04,12,카페/디저트,서울특별시,서대문구,2,,
2020-01-04,12,카페/디저트,서울특별시,양천구,2,,
2020-01-04,12,카페/디저트,서울특별시,영등포구,1,,
2020-01-04,13,카페/디저트,서울특별시,관악구,7,,
2020-01-04,13,카페/디저트,서울특별시,구로구,19,,
2020-01-04,13,카페/디저트,서울특별시,금천구,7,,
2020-01-04,13,카페/디저트,서울특별시,노원구,1,,
2020-01-04,13,카페/디저트,서울특별시,도봉구,1,,
2020-01-04,13,카페/디저트,서울특별시,동작구,5,,
2020-01-04,13,카페/디저트,서울특별시,양천구,5,,
2020-01-04,13,카페/디저트,서울특별시,영등포구,6,,
2020-01-04,14,카페/디저트,서울특별시,관악구,14,,
2020-01-04,14,카페/디저트,서울특별시,구로구,16,,
2020-01-04,14,카페/디저트,서울특별시,금천구,7,,
2020-01-04,14,카페/디저트,서울특별시,도봉구,3,,
2020-01-04,14,카페/디저트,서울특별시,동작구,4,,
2020-01-04,14,카페/디저트,서울특별시,서대문구,1,,
2020-01-04,14,카페/디저트,서울특별시,양천구,3,,
2020-01-04,14,카페/디저트,서울특별시,영등포구,3,,
2020-01-04,15,카페/디저트,서울특별시,관악구,10,,
2020-01-04,15,카페/디저트,서울특별시,구로구,7,,
2020-01-04,15,카페/디저트,서울특별시,금천구,4,,
2020-01-04,15,카페/디저트,서울특별시,도봉구,2,,
2020-01-04,15,카페/디저트,서울특별시,동작구,2,,
2020-01-04,15,카페/디저트,서울특별시,양천구,4,,
2020-01-04,15,카페/디저트,서울특별시,영등포구,1,,
2020-01-04,16,카페/디저트,서울특별시,관악구,11,,
2020-01-04,16,카페/디저트,서울특별시,구로구,15,,
2020-01-04,16,카페/디저트,서울특별시,금천구,1,,
2020-01-04,16,카페/디저트,서울특별시,노원구,5,,
2020-01-04,16,카페/디저트,서울특별시,도봉구,2,,
2020-01-04,16,카페/디저트,서울특별시,동작구,6,,
2020-01-04,16,카페/디저트,서울특별시,양천구,1,,
2020-01-04,16,카페/디저트,서울특별시,영등포구,2,,
2020-01-04,17,카페/디저트,서울특별시,관악구,9,,
2020-01-04,17,카페/디저트,서울특별시,구로구,13,,
2020-01-04,17,카페/디저트,서울특별시,금천구,3,,
2020-01-04,17,카페/디저트,서울특별시,노원구,2,,
2020-01-04,17,카페/디저트,서울특별시,동작구,9,,
2020-01-04,17,카페/디저트,서울특별시,서대문구,1,,
2020-01-04,17,카페/디저트,서울특별시,양천구,2,,
2020-01-04,17,카페/디저트,서울특별시,은평구,1,,
2020-01-04,18,카페/디저트,서울특별시,관악구,16,,
2020-01-04,18,카페/디저트,서울특별시,구로구,14,,
2020-01-04,18,카페/디저트,서울특별시,금천구,7,,
2020-01-04,18,카페/디저트,서울특별시,도봉구,1,,
2020-01-04,18,카페/디저트,서울특별시,동작구,8,,
2020-01-04,18,카페/디저트,서울특별시,양천구,6,,
2020-01-04,18,카페/디저트,서울특별시,영등포구,1,,
2020-01-04,19,카페/디저트,서울특별시,관악구,15,,
2020-01-04,19,카페/디저트,서울특별시,구로구,14,,
2020-01-04,19,카페/디저트,서울특별시,금천구,4,,
2020-01-04,19,카페/디저트,서울특별시,노원구,2,,
2020-01-04,19,카페/디저트,서울특별시,도봉구,1,,
2020-01-04,19,카페/디저트,서울특별시,동작구,10,,
2020-01-04,19,카페/디저트,서울특별시,서대문구,2,,
2020-01-04,19,카페/디저트,서울특별시,양천구,6,,
2020-01-04,19,카페/디저트,서울특별시,영등포구,1,,
2020-01-04,20,카페/디저트,서울특별시,관악구,21,,
2020-01-04,20,카페/디저트,서울특별시,구로구,9,,
2020-01-04,20,카페/디저트,서울특별시,금천구,4,,
2020-01-04,20,카페/디저트,서울특별시,노원구,2,,
2020-01-04,20,카페/디저트,서울특별시,동작구,10,,
2020-01-04,20,카페/디저트,서울특별시,양천구,7,,
2020-01-04,20,카페/디저트,서울특별시,영등포구,2,,
2020-01-04,21,카페/디저트,서울특별시,관악구,20,,
2020-01-04,21,카페/디저트,서울특별시,구로구,11,,
2020-01-04,21,카페/디저트,서울특별시,금천구,2,,
2020-01-04,21,카페/디저트,서울특별시,노원구,4,,
2020-01-04,21,카페/디저트,서울특별시,도봉구,4,,
2020-01-04,21,카페/디저트,서울특별시,동작구,8,,
2020-01-04,21,카페/디저트,서울특별시,양천구,7,,
2020-01-04,21,카페/디저트,서울특별시,영등포구,2,,
2020-01-04,22,카페/디저트,서울특별시,강서구,1,,
2020-01-04,22,카페/디저트,서울특별시,관악구,16,,
2020-01-04,22,카페/디저트,서울특별시,구로구,4,,
2020-01-04,22,카페/디저트,서울특별시,금천구,2,,
2020-01-04,22,카페/디저트,서울특별시,동작구,3,,
2020-01-04,22,카페/디저트,서울특별시,양천구,1,,
2020-01-04,22,카페/디저트,서울특별시,영등포구,2,,
2020-01-04,23,카페/디저트,서울특별시,구로구,1,,
2020-01-04,23,카페/디저트,서울특별시,영등포구,1,,
2020-01-05,0,카페/디저트,서울특별시,금천구,1,,
2020-01-05,1,카페/디저트,서울특별시,영등포구,1,,
2020-01-05,10,카페/디저트,서울특별시,관악구,1,,
2020-01-05,10,카페/디저트,서울특별시,구로구,5,,
2020-01-05,10,카페/디저트,서울특별시,금천구,1,,
2020-01-05,10,카페/디저트,서울특별시,동작구,2,,
2020-01-05,10,카페/디저트,서울특별시,서대문구,3,,
2020-01-05,10,카페/디저트,서울특별시,양천구,1,,
2020-01-05,10,카페/디저트,서울특별시,은평구,1,,
2020-01-05,11,카페/디저트,서울특별시,관악구,9,,
2020-01-05,11,카페/디저트,서울특별시,구로구,16,,
2020-01-05,11,카페/디저트,서울특별시,동작구,2,,
2020-01-05,11,카페/디저트,서울특별시,마포구,1,,
2020-01-05,11,카페/디저트,서울특별시,서대문구,2,,
2020-01-05,11,카페/디저트,서울특별시,양천구,1,,
2020-01-05,11,카페/디저트,서울특별시,영등포구,1,,
2020-01-05,11,카페/디저트,서울특별시,은평구,4,,
2020-01-05,12,카페/디저트,서울특별시,관악구,13,,
2020-01-05,12,카페/디저트,서울특별시,구로구,11,,
2020-01-05,12,카페/디저트,서울특별시,금천구,4,,
2020-01-05,12,카페/디저트,서울특별시,노원구,1,,
2020-01-05,12,카페/디저트,서울특별시,동작구,1,,
2020-01-05,12,카페/디저트,서울특별시,양천구,4,,
2020-01-05,12,카페/디저트,서울특별시,영등포구,1,,
2020-01-05,13,카페/디저트,서울특별시,관악구,21,,
2020-01-05,13,카페/디저트,서울특별시,구로구,14,,
2020-01-05,13,카페/디저트,서울특별시,금천구,8,,
2020-01-05,13,카페/디저트,서울특별시,노원구,3,,
2020-01-05,13,카페/디저트,서울특별시,동작구,5,,
2020-01-05,13,카페/디저트,서울특별시,양천구,4,,
2020-01-05,13,카페/디저트,서울특별시,영등포구,1,,
2020-01-05,14,카페/디저트,서울특별시,관악구,14,,
2020-01-05,14,카페/디저트,서울특별시,구로구,13,,
2020-01-05,14,카페/디저트,서울특별시,금천구,7,,
2020-01-05,14,카페/디저트,서울특별시,노원구,2,,
2020-01-05,14,카페/디저트,서울특별시,도봉구,3,,
2020-01-05,14,카페/디저트,서울특별시,동작구,3,,
2020-01-05,14,카페/디저트,서울특별시,서대문구,1,,
2020-01-05,14,카페/디저트,서울특별시,양천구,3,,
2020-01-05,14,카페/디저트,서울특별시,영등포구,3,,
2020-01-05,14,카페/디저트,서울특별시,은평구,1,,
2020-01-05,15,카페/디저트,서울특별시,관악구,20,,
2020-01-05,15,카페/디저트,서울특별시,구로구,12,,
2020-01-05,15,카페/디저트,서울특별시,금천구,8,,
2020-01-05,15,카페/디저트,서울특별시,노원구,2,,
2020-01-05,15,카페/디저트,서울특별시,도봉구,2,,
2020-01-05,15,카페/디저트,서울특별시,동작구,5,,
2020-01-05,15,카페/디저트,서울특별시,서대문구,2,,
2020-01-05,15,카페/디저트,서울특별시,양천구,3,,
2020-01-05,15,카페/디저트,서울특별시,은평구,2,,
2020-01-05,16,카페/디저트,서울특별시,관악구,12,,
2020-01-05,16,카페/디저트,서울특별시,구로구,9,,
2020-01-05,16,카페/디저트,서울특별시,금천구,5,,
2020-01-05,16,카페/디저트,서울특별시,노원구,1,,
2020-01-05,16,카페/디저트,서울특별시,동작구,8,,
2020-01-05,16,카페/디저트,서울특별시,서대문구,1,,
2020-01-05,16,카페/디저트,서울특별시,양천구,4,,
2020-01-05,16,카페/디저트,서울특별시,영등포구,1,,
2020-01-05,16,카페/디저트,서울특별시,은평구,3,,
2020-01-05,17,카페/디저트,서울특별시,관악구,17,,
2020-01-05,17,카페/디저트,서울특별시,구로구,9,,
2020-01-05,17,카페/디저트,서울특별시,금천구,3,,
2020-01-05,17,카페/디저트,서울특별시,동작구,10,,
2020-01-05,17,카페/디저트,서울특별시,양천구,4,,
2020-01-05,17,카페/디저트,서울특별시,영등포구,4,,
2020-01-05,17,카페/디저트,서울특별시,은평구,1,,
2020-01-05,18,카페/디저트,서울특별시,관악구,19,,
2020-01-05,18,카페/디저트,서울특별시,구로구,15,,
2020-01-05,18,카페/디저트,서울특별시,금천구,4,,
2020-01-05,18,카페/디저트,서울특별시,노원구,1,,
2020-01-05,18,카페/디저트,서울특별시,도봉구,1,,
2020-01-05,18,카페/디저트,서울특별시,동작구,7,,
2020-01-05,18,카페/디저트,서울특별시,서대문구,1,,
2020-01-05,18,카페/디저트,서울특별시,양천구,2,,
2020-01-05,18,카페/디저트,서울특별시,영등포구,2,,
2020-01-05,19,카페/디저트,서울특별시,관악구,19,,
2020-01-05,19,카페/디저트,서울특별시,구로구,9,,
2020-01-05,19,카페/디저트,서울특별시,금천구,1,,
2020-01-05,19,카페/디저트,서울특별시,노원구,5,,
2020-01-05,19,카페/디저트,서울특별시,도봉구,3,,
2020-01-05,19,카페/디저트,서울특별시,동작구,12,,
2020-01-05,19,카페/디저트,서울특별시,양천구,4,,
2020-01-05,20,카페/디저트,서울특별시,관악구,15,,
2020-01-05,20,카페/디저트,서울특별시,구로구,14,,
2020-01-05,20,카페/디저트,서울특별시,금천구,2,,
2020-01-05,20,카페/디저트,서울특별시,노원구,3,,
2020-01-05,20,카페/디저트,서울특별시,도봉구,1,,
2020-01-05,20,카페/디저트,서울특별시,동작구,14,,
2020-01-05,20,카페/디저트,서울특별시,양천구,3,,
2020-01-05,20,카페/디저트,서울특별시,영등포구,2,,
2020-01-05,21,카페/디저트,서울특별시,관악구,20,,
2020-01-05,21,카페/디저트,서울특별시,구로구,4,,
2020-01-05,21,카페/디저트,서울특별시,금천구,4,,
2020-01-05,21,카페/디저트,서울특별시,노원구,1,,
2020-01-05,21,카페/디저트,서울특별시,도봉구,1,,
2020-01-05,21,카페/디저트,서울특별시,동작구,10,,
2020-01-05,21,카페/디저트,서울특별시,서대문구,1,,
2020-01-05,21,카페/디저트,서울특별시,양천구,1,,
2020-01-05,21,카페/디저트,서울특별시,영등포구,2,,
2020-01-05,22,카페/디저트,서울특별시,관악구,9,,
2020-01-05,22,카페/디저트,서울특별시,구로구,1,,
2020-01-05,22,카페/디저트,서울특별시,금천구,1,,
2020-01-05,22,카페/디저트,서울특별시,도봉구,1,,
