id,gender,age,breakfast,lunch,dinner,expend,frequency
2A70410901,2,63,0,0,0,,
2A70410902,1,63,0,0,0,,
2A70710201,2,52,0,0,0,,
2A70710202,1,52,0,0,0,,
2A70710203,2,25,0,0,0,,
2A70710204,1,23,0,0,0,,
2A70710401,2,43,0,0,0,,
2A70710402,1,43,0,0,0,3,
2A70710601,1,70,0,0,0,,
2A70710602,2,69,0,0,0,,
2A70721001,2,53,0,0,0,4,
2A70721002,1,53,0,0,0,,
2A70721003,1,26,0,0,0,,
2A70721004,1,25,0,0,0,,
2A70721201,2,49,0,0,0,,
2A70721202,1,58,0,0,0,,
2A70721203,2,25,0,0,0,3,
2A70721204,2,23,0,0,0,,
2A70721301,2,50,0,0,0,,
2A70721302,1,55,0,0,0,,
2A70721304,2,25,0,0,0,,
2A70721401,2,53,0,0,0,3,
2A70721402,2,27,0,0,0,4,
2A70721403,2,25,0,0,0,,
2A70721501,2,42,0,0,0,,
2A70721502,1,40,0,0,0,,
2A70810101,2,40,1,0,0,3,4
2A70810102,1,44,1,0,0,3,4
2A70820101,2,62,0,0,0,0,3
2A70820601,2,71,0,0,0,4,
2A70820801,2,45,3,0,0,,
2B63010701,2,58,0,0,0,3,3
2B63010702,1,31,0,0,0,3,3
2B63011301,2,42,0,0,0,3,2
2B63011302,1,42,0,0,0,3,2
2B63011401,1,34,0,0,0,3,3
2B63011402,2,36,0,0,0,3,3
2B63021101,2,54,0,0,0,3,3
2B63021102,1,55,0,0,0,3,3
2B63021701,2,48,0,0,0,2,3
2B63021702,1,53,0,0,0,3,3
2B63021703,1,20,0,0,0,3,3
2B77410801,2,50,0,0,0,3,3
2B77410802,1,50,0,0,0,4,3
2B77411201,2,70,0,0,0,3,3
2B77411301,2,50,0,0,0,3,
2B77411601,2,49,0,0,0,3,3
2B77411602,1,49,0,0,0,3,3
2B77420601,1,38,0,0,0,2,3
2B77510501,2,50,0,1,0,3,3
2B77510601,2,50,0,0,0,3,3
2B77510602,1,25,0,0,0,2,3
2B77510701,2,54,0,0,0,2,3
2B77510702,1,56,0,0,0,2,3
2B77510703,2,27,4,0,0,4,3
2B77510801,2,52,0,0,0,2,3
2B77510802,2,24,0,0,0,2,3
2B77520301,2,51,3,0,0,4,3
2B77520302,1,55,0,0,0,4,3
2B77520303,2,25,0,0,0,3,3
2B77520304,2,22,0,0,0,3,3
2B77520401,2,50,1,0,0,3,2
2B77520402,1,60,0,0,0,3,2
2B77520403,1,23,0,0,0,3,2
2B77610101,2,56,0,0,0,3,3
2B77610102,1,56,0,0,0,3,3
2B77610103,1,27,0,0,0,3,3
2B77610104,1,24,0,0,0,3,3
2B77610105,1,19,0,0,0,3,3
2B77610201,2,72,0,0,0,3,3
2B77610202,2,45,0,0,0,3,3
2B77610401,2,63,0,0,0,3,3
2B77610402,1,34,0,0,0,3,3
2B77610901,2,41,0,0,0,,3
2B77610902,1,44,0,0,0,3,3
2B77611501,2,50,0,0,0,3,3
2B77611502,1,51,0,0,0,3,3
2B77611503,2,22,0,0,0,3,3
2B77611504,2,19,0,0,0,3,3
2B77611701,2,69,0,0,0,3,3
2B77620301,2,65,0,0,0,3,3
2B77620302,1,70,0,0,0,3,3
2B77620303,1,38,0,0,0,3,3
2B77620304,2,37,0,0,0,3,3
2B77620701,2,42,0,0,0,3,3
2B77620702,2,40,0,0,0,3,3
2B77710101,2,68,0,0,0,2,
2B77710102,1,69,0,0,0,3,
2B77710201,2,35,0,0,0,3,3
2B77710202,1,37,0,0,0,2,3
2B77710601,2,58,0,0,0,2,
2B77710602,1,63,0,0,0,,
2B77710901,2,64,0,0,0,2,
2B77711401,2,54,0,0,0,2,3
2B77711402,1,54,0,0,0,3,3
2B77711901,2,48,0,0,0,4,4
2B77711902,1,52,0,0,0,3,4
2B77711903,2,19,0,0,0,4,4
2B77720401,2,49,0,0,0,3,4
2B77720402,1,52,0,0,0,2,4
2B77722001,2,65,0,0,0,3,
2B77722002,1,68,0,0,0,,
2B77722201,2,58,0,0,0,3,3
2B77722202,1,61,0,0,0,3,3
2B77723601,2,58,0,0,0,4,3
2B77723602,1,61,0,0,0,2,3
2B77723603,1,30,0,0,0,2,3
2C60512101,2,46,0,0,0,0,6
2C60512102,1,47,0,0,0,0,6
2C60512401,1,70,0,0,0,0,6
2C60512701,1,57,0,0,0,0,6
2C60522101,1,47,0,0,0,0,
2C60523601,1,64,0,0,0,0,
2C60525201,2,37,0,0,0,0,
2C71010201,2,55,0,0,0,4,2
2C71010202,1,59,0,0,0,,2
2C71010203,1,26,0,0,0,2,2
2C71010204,2,24,0,0,0,,2
2C71010301,2,47,0,0,0,1,3
2C71010302,1,47,0,0,0,,3
2C71010501,1,63,0,0,0,1,6
2C71010601,2,51,0,0,0,,
2C71010602,1,55,0,0,0,,
2C71010603,2,22,0,0,0,,
2C71010604,1,20,0,0,0,,
2C71210201,2,50,0,0,0,,
2C71210202,1,59,0,0,0,,
2C71210203,1,19,0,0,0,3,
2C71210401,2,42,0,0,0,3,3
2C71210402,1,44,0,0,0,3,3
2D62310201,2,50,0,0,0,0,6
2D62310202,1,52,0,0,0,0,6
2D62310203,2,19,0,0,0,3,6
2D62310501,2,47,0,0,0,3,6
2D62310502,1,48,0,0,0,0,6
2D62310503,2,21,0,0,1,3,6
2D62311001,2,53,0,0,0,0,6
2D62311002,1,56,0,0,0,0,6
2D62311003,2,27,0,0,0,3,6
2D62311004,1,23,0,0,0,3,6
2D62311401,2,41,0,0,0,0,6
2D62311402,1,41,0,0,0,0,6
2D62312701,2,52,0,0,0,4,6
2D62312702,1,58,0,0,0,0,6
2D62320101,2,41,0,0,0,3,6
2D62320102,1,43,0,0,0,0,6
2D62322501,2,36,0,0,0,3,3
2D62323201,2,44,0,0,0,0,6
2D62323202,1,48,0,0,0,0,6
2D62326001,2,31,0,0,0,3,3
2D62326002,1,32,0,0,0,3,3
2D62326101,2,48,0,0,0,3,3
2D62326102,1,47,0,0,0,0,3
2D75710101,2,47,0,0,0,3,6
2D75710102,1,50,0,0,0,0,6
2D75710103,1,21,0,0,0,3,6
2D75710301,2,43,0,0,0,4,6
2D75710302,1,45,0,0,0,0,6
2D75710601,2,51,0,0,0,0,6
2D75710602,1,52,0,0,0,0,6
2D75710603,2,25,0,0,0,3,6
2D75710701,2,49,0,0,0,3,6
2D75710702,1,51,0,0,0,0,6
2D75710703,1,19,0,0,0,3,6
2D75710801,2,52,0,0,0,0,6
2D75710802,1,55,0,0,0,0,6
2D75710803,1,26,0,0,0,3,6
2D75720901,2,41,0,0,0,3,6
2D75820401,2,74,0,0,0,3,3
2D75823301,2,51,0,0,0,0,3
2D75823302,1,52,0,0,0,3,3
2D76012901,2,66,0,0,0,3,3
2D76012902,1,68,0,0,0,3,3
2D76023501,2,74,0,0,0,3,3
2E61210101,2,30,0,0,0,3,
2E61210301,2,40,0,0,0,3,
2E61210401,2,48,0,0,0,3,
2E61210501,2,41,0,0,0,3,3
2E61210701,2,29,0,0,0,4,
2E61210801,2,40,0,0,0,3,
2E61210901,2,39,0,0,0,3,3
2E61210902,1,44,0,0,0,2,3
2E61211001,2,46,0,0,0,3,2
2E61211002,1,47,0,0,0,2,2
2E61211101,2,39,0,0,0,4,2
2E61211102,1,39,0,0,0,2,2
2E72920601,2,51,0,0,0,3,3
2E72920602,1,53,0,0,0,3,3
2E72921601,2,71,0,0,0,3,3
2F61811801,2,54,0,0,0,3,
2F61811802,1,62,0,0,0,,
2F61812501,2,43,0,0,0,0,6
2F61812502,1,44,0,0,0,0,6
2F61821701,2,34,0,0,0,0,6
2F61821702,1,38,0,0,0,0,6
2F61822301,2,59,0,0,0,0,
2F61822302,1,64,0,0,0,0,
2F74220401,2,63,0,0,0,3,
2F74220402,1,67,0,0,0,3,
2F74220501,2,50,0,0,0,3,
2F74220502,1,53,0,0,0,3,
2F74220503,1,27,0,0,0,3,
2F74220504,1,24,0,0,0,3,
2F74220601,2,64,0,0,0,3,
2F74220602,1,66,0,0,0,3,
2F74220901,2,51,0,0,0,3,3
2F74220902,1,54,0,0,0,3,3
2F74310201,1,50,0,0,0,0,6
2F74310202,2,20,0,0,0,3,6
2F74310301,2,33,0,0,0,0,3
2F74310302,1,35,0,0,0,0,3
2F74310601,2,48,0,0,0,3,4
2F74310602,1,45,0,0,0,0,4
2F74311201,2,40,0,0,0,3,6
2F74311202,1,41,0,0,0,0,6
2F74311401,2,50,0,0,0,0,6
2F74311402,1,49,0,0,0,0,6
2F74311403,1,25,0,0,0,3,6
2F74311501,1,31,0,0,0,0,6
2F74311502,1,22,0,0,0,0,6
2F74322101,2,52,0,0,0,0,3
2F74322102,1,54,0,0,0,0,3
2F74322103,1,25,0,0,0,4,3
2F74410101,2,49,0,0,0,3,3
2F74410102,1,53,0,0,0,3,3
2F74410401,2,61,0,0,0,3,3
2F74410402,1,63,0,0,0,3,3
2F74410501,2,52,0,0,0,3,
2F74410502,1,54,0,0,0,3,
2F74410503,2,25,0,0,0,3,
2F74410601,2,42,0,0,0,3,3
2F74410602,1,51,0,0,0,3,3
2F74410701,2,60,0,0,0,3,3
2F74410702,1,63,0,0,0,3,3
2F74411001,2,57,0,0,0,3,3
2F74411002,1,60,0,0,0,3,3
2H60710101,2,53,0,0,0,1,1
2H60710102,1,54,0,0,0,1,1
2H60710103,1,26,0,0,0,1,1
2H60710104,1,23,0,4,0,4,1
2H60710201,2,47,0,0,0,0,1
2H60710202,1,48,0,0,0,2,1
2H60710401,2,40,0,2,0,,3
2H60710402,1,40,0,0,0,3,3
2H60710501,2,46,0,2,0,,4
2H60710502,1,48,0,0,0,3,4
2H60711001,2,54,0,0,0,2,2
2H61110101,2,42,0,0,0,3,3
2H61110102,1,45,0,0,0,3,3
2H61110201,2,46,0,0,0,3,3
2H61110202,1,49,0,0,0,3,3
2H61110203,1,20,0,0,0,3,3
2H61110401,2,39,0,0,0,3,3
2H61110402,1,40,0,0,0,3,3
2H61110601,2,48,0,0,0,3,3
2H61110602,1,52,0,0,0,3,3
2H61110603,1,23,0,0,0,3,3
2H61110801,2,52,0,0,0,3,3
2H61110802,1,57,0,0,0,3,3
2H61110803,2,28,0,0,0,3,3
2H61110804,1,25,0,0,0,3,3
2H61111201,2,38,0,0,0,3,3
2H61111202,1,41,0,0,0,3,3
2H61111401,2,39,0,0,0,3,3
2H61111402,1,40,0,0,0,3,3
2H61111501,2,50,0,0,0,3,3
2H61111502,1,54,0,0,0,3,3
2H61111503,1,21,0,0,0,3,3
2H61111601,2,48,0,0,0,3,3
2H61111602,1,52,0,0,0,3,3
2H61111603,1,23,0,0,0,3,3
2H71320301,2,42,0,0,0,3,3
2H71320302,1,45,0,0,0,3,3
2H71320401,2,40,0,0,0,3,3
2H71320402,1,42,0,0,0,3,3
2H71320701,2,49,0,0,0,3,3
2H71320702,1,49,0,0,0,3,3
2H71320703,2,19,0,0,0,3,3
2H71320901,2,41,0,0,0,3,3
2H71320902,1,45,0,0,0,3,3
2H71321101,2,55,0,0,0,3,3
2H71321102,1,59,0,0,0,3,3
2H71321201,2,66,0,0,0,3,3
2H71410401,2,46,0,0,0,3,4
2H71410402,1,51,0,0,0,5,4
2H71410403,1,21,1,0,0,4,4
2H71410501,2,56,0,0,0,,3
2H71410502,1,56,0,0,0,4,3
2H71410503,1,26,0,0,0,4,3
2H71410504,1,24,0,0,0,4,3
2H71420601,2,28,0,0,0,2,4
2H71420602,1,28,0,0,0,3,4
2H71510101,2,43,0,0,0,3,4
2H71510102,1,46,0,0,0,,4
2H71510103,1,21,0,0,0,,4
2H71510104,2,19,0,0,0,3,4
2H71510301,2,51,0,0,0,2,3
2H71510302,1,54,0,0,0,4,3
2H71510303,1,24,0,0,0,4,3
2H71510501,2,48,0,0,0,4,3
2H71510502,1,53,0,0,0,3,3
2H71510503,1,21,0,0,0,4,3
2H71510504,2,19,0,0,0,4,3
2H71510701,2,41,0,0,0,3,3
2H71510702,1,48,0,0,0,4,3
2H71510801,2,50,0,0,0,4,3
2H71510802,1,54,0,0,0,,3
2H71510901,2,43,0,0,0,3,3
2H71510902,1,48,0,0,0,3,3
2H71511101,2,57,0,0,0,,4
2H71511102,1,60,0,0,0,4,4
2H71511103,1,28,0,0,0,3,4
2H71511301,2,37,0,0,0,3,4
2H71511302,1,37,0,0,0,4,4
2H71521001,2,42,0,0,0,3,3
2H71521002,1,46,0,0,0,4,3
2H71710101,2,59,0,0,0,2,4
2H71710102,1,64,0,0,0,3,4
2H71710201,2,58,0,0,0,,
2H71710301,2,60,0,0,0,3,
2H71710401,2,61,0,0,0,3,3
2H71710402,1,60,0,0,0,3,3
2H71710501,2,74,0,0,0,2,3
2H71810401,2,39,0,0,0,4,2
2H71810402,1,41,0,0,0,3,2
2H71810701,2,41,0,0,0,4,4
2H71810702,1,39,0,0,0,4,4
2H71811101,2,37,0,0,0,4,4
2H71811102,1,40,0,0,0,3,4
2H71811301,2,46,0,0,0,3,2
2H71811302,1,48,0,0,0,3,2
2H71820301,2,34,1,0,0,4,4
2H71820302,1,34,0,0,0,4,4
2H71821801,2,54,0,0,0,2,
2H71821901,2,47,0,0,0,4,4
2H71821902,1,47,0,0,0,3,4
2H72010401,2,55,0,0,0,3,3
2H72010402,1,59,0,0,0,3,3
2H72010403,2,28,2,0,0,3,3
2H72010701,2,64,0,0,0,2,
2H72010702,1,65,0,0,0,3,
2H72110101,2,61,0,0,0,2,3
2H72110201,2,51,0,0,0,3,3
2H72110202,1,56,0,0,0,3,3
2H72110203,2,21,0,2,2,3,3
2H72110301,2,61,0,0,0,3,2
2H72110501,1,61,0,0,0,2,2
2H72110601,2,63,0,0,0,3,2
2H72110602,1,67,0,0,0,2,2
2H72110801,2,63,0,0,0,2,2
2H72110901,2,63,0,0,0,2,2
2H72110902,1,67,0,0,0,2,2
2H72210201,2,50,0,0,0,2,2
2H72210202,1,54,0,0,0,2,2
2H72210203,2,21,0,0,0,3,2
2H72310101,2,41,0,0,0,3,3
2H72310102,1,42,0,0,0,3,3
2H72310601,1,59,0,0,0,0,6
2H72310602,1,31,0,0,0,2,6
2H72310801,2,66,0,0,0,3,
2H72310901,2,63,0,0,0,0,6
2H72310902,1,65,0,0,0,2,6
2H72311001,1,59,0,0,0,3,3
2H72311201,2,59,0,0,0,3,3
2H72311202,1,58,0,0,0,3,3
2H72311301,2,41,0,1,0,3,3
2H72311302,1,43,0,0,0,2,3
2H72321001,2,62,0,0,0,,3
2H72321002,1,63,0,0,0,,3
2H72410101,2,61,0,0,0,3,4
2H72410501,2,53,0,0,0,3,3
2H72410502,1,55,0,0,0,3,3
2H72411001,2,72,0,0,0,,
2H72411101,2,64,0,0,0,,
2H72411301,2,72,0,0,0,,3
2H72420201,2,65,0,0,0,,
2H72420202,1,68,0,0,0,,
2H72420801,2,64,0,0,0,,
2H72420901,2,67,0,0,0,,
2H72420902,1,69,0,0,0,3,
2H72610101,2,42,0,0,0,4,3
2H72610102,1,44,0,0,0,3,3
2H72610301,2,48,0,0,0,3,3
2H72610302,1,51,0,0,0,3,3
2H72610701,2,35,0,1,1,3,3
2H72610702,1,35,0,0,0,3,3
2H72621401,2,62,0,0,0,3,2
2H72710101,2,50,0,0,0,,3
2H72710201,2,68,0,0,0,,
2H72710202,1,71,0,0,0,,
2H72710401,2,59,0,0,0,,
2H72710601,2,62,0,0,0,,3
2H72710602,1,66,0,0,0,3,3
2H72710701,2,68,0,0,0,,
2H72710702,1,70,0,0,0,,
2H72810401,2,41,1,0,0,3,3
2H72810402,1,43,1,0,0,3,3
2H72810701,2,68,0,0,0,,
2H72811001,2,67,0,0,0,3,3
2H72811002,1,71,0,0,0,3,3
2H72811101,2,69,0,0,0,3,
2H72811102,1,71,0,0,0,3,
2H72811301,2,50,1,0,0,4,4
2H72811302,1,51,0,0,0,3,4
2H72811401,2,60,0,0,0,,
2I76221301,2,62,0,0,0,3,
2I76221302,1,66,0,0,0,3,
2I76221303,2,36,0,0,0,3,
2I76221401,2,72,0,0,0,3,
2I76310401,2,40,0,0,0,0,3
2I76310402,1,42,0,0,0,0,3
2I76310501,2,53,0,0,0,0,6
2I76310502,1,55,0,0,0,0,6
2I76310701,2,50,0,0,0,0,6
2I76310702,1,52,0,0,0,0,6
2I76310801,2,48,0,0,0,0,
2I76311101,2,53,0,0,0,0,6
2I76311102,1,58,0,0,0,0,6
2I76311103,1,30,0,0,0,0,6
2I76311104,2,28,0,0,0,0,6
2I76311301,1,59,0,0,0,0,6
2I76311302,2,54,0,0,0,0,6
2I76311303,2,28,0,0,0,3,6
2I76311304,2,21,0,0,0,3,6
2I76510301,2,59,0,0,0,3,3
2I76510302,1,63,0,0,0,3,3
2I76510303,1,21,0,0,0,3,3
2I76510401,2,41,0,0,0,3,3
2I76510402,1,43,0,0,0,3,3
2I76510601,1,38,0,0,0,3,3
2I76510602,2,33,0,0,0,3,3
2I76510603,2,61,0,0,0,3,3
2I76510801,2,51,0,0,0,3,3
2I76510802,1,53,0,0,0,3,3
2I76510803,1,20,0,0,0,4,3
2I76510901,2,58,0,0,0,3,3
2I76510902,1,62,0,0,0,3,3
2I76511401,2,62,0,0,0,3,3
2I76511402,1,64,0,0,0,3,3
2I76511601,2,62,0,0,0,3,
2I76511602,1,64,0,0,0,3,
2I76810101,1,50,0,0,0,0,6
2I76810401,1,40,0,0,0,0,6
2I76810601,2,44,0,0,0,3,6
2I76810602,1,52,0,0,0,0,6
2I76820201,2,58,0,0,0,2,6
2I76820202,1,63,0,0,0,0,6
2I76910901,1,65,0,0,0,0,3
2I76910902,2,65,0,0,0,,3
2I76911001,2,62,0,0,0,3,3
2I76911002,1,64,0,0,0,0,3
2I76911501,2,58,0,0,0,3,3
2I76911502,1,59,0,0,0,,3
2I77010201,2,63,0,0,0,,
2I77010202,1,67,0,0,0,0,
2I77010601,2,58,0,0,0,,3
2I77010602,1,59,0,0,0,,3
2I77011101,2,72,0,0,0,,
2I77021401,2,50,0,0,0,0,6
2I77021402,1,57,0,0,0,0,6
2J63210401,2,41,0,0,0,0,3
2J63210402,1,43,0,0,0,0,3
2J63310101,1,32,0,0,0,4,4
2J63310201,2,22,0,0,0,4,4
2J63310301,1,30,0,0,0,4,4
2J63310401,2,22,0,0,0,4,3
2J77910101,2,60,0,0,0,3,3
2J77910102,1,33,0,0,0,3,3
2J77910103,1,31,0,0,0,,3
2J77910501,2,38,0,0,0,,3
2J77910502,1,39,0,0,0,,3
2J77910801,2,51,0,0,0,,3
2J77910802,1,49,0,0,0,3,3
2J78010201,2,69,0,0,0,,3
2J78010202,1,66,0,0,0,,3
2J78010203,2,42,0,0,0,3,3
2J78010501,2,40,0,0,0,3,3
2J78010502,1,40,0,0,0,,3
2J78010601,2,39,0,0,0,3,3
2J78010602,1,39,0,0,0,,3
2J78010901,2,38,0,0,0,3,3
2J78010902,1,38,0,0,0,3,3
2J78011001,2,50,0,0,0,,3
2J78011002,1,59,0,0,0,3,3
2J78011003,1,36,0,0,0,3,3
2J78210101,1,47,0,0,0,3,3
2J78210102,2,51,0,0,0,3,3
2J78210501,2,47,0,0,0,4,3
2J78210502,1,52,0,0,0,4,3
2J78210801,2,42,0,0,0,3,3
2J78210802,1,45,0,0,0,4,3
2J78210901,2,64,0,0,0,3,3
2J78210902,1,64,0,0,0,2,3
2J78211001,2,70,0,0,0,3,3
2J78211002,1,72,0,0,0,3,3
2J78211201,2,54,0,0,0,3,3
2J78211202,1,55,0,0,0,3,3
2J78211301,2,52,0,0,0,4,3
2J78211302,1,57,0,0,0,4,3
2J78211401,2,50,0,0,0,4,3
2J78211402,1,50,0,0,0,3,3
2J78211601,2,55,0,0,0,3,3
2J78211602,1,60,0,0,0,3,3
2J78211701,2,64,0,0,0,3,3
2J78211702,1,70,0,0,0,0,3
2J78510201,2,63,0,0,0,,
2J78510202,1,67,0,0,0,,
2J78510401,1,44,0,0,0,,6
2J78510402,2,41,0,0,0,,6
2J78510501,2,54,0,0,0,,6
2J78510502,1,56,0,0,0,,6
2J78510601,1,71,0,0,0,,6
2J78510801,2,40,0,0,0,,
2J78510802,2,37,0,0,0,,
2J78511001,2,59,0,0,0,,6
2J78511002,1,61,0,0,0,,6
2J78511201,2,61,0,0,0,,6
2J78511202,1,68,0,0,0,,6
2J78521401,2,43,0,0,0,,6
2J78521402,1,45,0,0,0,,6
2J78521403,2,65,0,0,0,,6
2J78521501,2,50,0,0,0,,6
2J78521502,1,56,0,0,0,,6
2K61924001,1,57,0,0,0,0,6
2K61924401,2,34,0,0,0,4,3
2K61924402,1,35,0,0,0,3,3
2K74810301,1,29,0,0,0,0,
2K74811501,2,58,0,0,0,0,2
2K74910401,1,57,0,0,0,2,2
2K74910402,2,53,0,0,0,3,2
2K74910403,2,28,0,0,0,3,2
2K74910404,1,23,0,0,0,3,2
2K74910701,2,52,0,0,0,3,3
2K74910702,1,56,0,0,0,3,3
2K74910703,2,29,0,0,0,3,3
2K74910704,2,24,0,0,0,3,3
2K74911001,2,49,0,0,0,3,3
2K74911002,1,51,0,0,0,3,3
2K74911101,1,56,0,0,0,3,3
2K74911102,2,57,0,0,0,3,3
2K74911103,2,27,0,0,0,3,3
2K74911201,2,53,0,0,0,3,2
2K74911202,1,56,0,0,0,3,2
2L62021601,2,45,0,0,0,4,3
2L62021602,1,46,0,0,0,4,3
2L75010401,2,49,0,0,0,5,1
2L75010402,1,49,0,0,0,3,1
2L75010403,1,22,0,0,0,3,1
2L75010404,1,19,0,0,0,2,1
2L75010405,2,19,0,0,0,,1
2L75010601,2,43,0,0,0,3,2
2L75010602,1,45,0,0,0,3,2
2L75010701,2,53,0,0,0,4,5
2L75010702,1,53,0,0,0,5,5
2L75010703,1,25,0,0,0,4,5
2L75010704,2,24,0,0,0,4,5
2L75011001,2,53,0,0,0,2,4
2L75011002,1,61,0,0,0,2,4
2L75011003,2,25,0,0,0,2,4
2L75011101,2,46,0,0,0,,1
2L75011102,1,48,0,0,0,2,1
2L75011201,2,53,0,0,0,3,2
2L75011202,1,55,0,0,0,2,2
2L75011203,1,26,0,0,0,4,2
2L75011204,2,23,0,0,0,4,2
2L75011301,2,52,0,0,0,5,1
2L75011302,1,61,0,0,0,4,1
2L75011303,2,28,0,0,0,4,1
2L75011304,2,27,0,0,0,4,1
2L75310201,2,71,0,0,0,,
2L75310301,2,36,0,0,0,3,2
2L75310302,2,34,0,0,0,3,2
2L75311101,2,44,0,0,0,2,3
2L75311102,1,47,0,0,0,2,3
2L75311103,2,19,0,0,0,3,3
2L75311901,2,40,0,0,0,2,2
2L75311902,1,45,0,0,0,2,2
2L75312301,2,47,0,0,0,,3
2L75312302,1,51,0,0,0,2,3
2L75510101,2,58,0,0,0,3,3
2L75510102,1,62,0,0,0,3,3
2L75510103,1,26,0,0,0,4,3
2L75510201,2,68,0,0,0,,3
2L75510801,2,68,0,0,0,,3
2L75510802,1,45,0,0,0,3,3
2L75511601,2,47,0,0,0,3,4
2L75511602,1,51,0,0,0,2,4
2M61310101,2,61,0,0,0,,
2M61310102,1,66,0,0,0,,
2M61310301,2,54,0,0,0,3,3
2M61310302,1,59,0,0,0,3,3
2M61311301,2,57,0,0,0,,
2M61311302,1,57,0,0,0,,
2M61311401,2,47,0,0,0,,6
2M61311402,1,48,0,0,0,,6
2M61311403,2,19,0,0,0,0,6
2M61311501,2,70,0,0,0,,
2M61312101,2,29,0,0,0,3,3
2M61312102,1,27,0,0,0,3,3
2M61312901,2,53,0,0,0,,3
2M61312902,1,56,0,0,0,0,3
2M61313101,2,44,0,0,0,,
2M61313102,1,47,0,0,0,0,
2M61313103,2,19,0,0,0,0,
2M61321901,1,53,0,0,0,,
2M61322001,1,57,0,0,0,,
2M73010201,2,57,0,0,0,3,
2M73010202,1,55,0,0,0,0,
2M73010401,2,41,0,0,0,3,3
2M73010402,1,45,0,0,0,3,3
2M73710101,1,71,0,0,0,0,
2M73710301,2,30,0,0,0,2,
2M73710501,2,49,0,0,0,0,
2M73710601,2,55,0,0,0,0,
2M73710901,2,49,0,0,0,0,6
2M73710902,1,55,0,0,0,0,6
2M73711001,2,50,0,0,0,0,2
2M73711002,1,52,0,0,0,0,2
2M73711003,2,20,0,0,0,3,2
2M73711101,2,31,0,0,0,2,
2M73711201,2,31,0,0,0,2,
2N63620201,2,67,0,0,0,0,2
2N63620801,2,70,0,0,0,0,6
2N63622401,2,71,0,0,0,3,3
2N63622801,2,68,0,0,0,,3
2N63623101,2,71,0,0,0,4,3
2N63623801,2,63,0,0,0,0,6
2N73210401,2,69,0,0,0,0,6
2N73210901,2,57,0,0,0,3,3
2N73210902,1,62,0,0,0,,3
2N73220701,2,72,0,0,0,0,6
2N73310101,2,50,0,0,0,4,4
2N73310102,1,55,0,0,0,4,4
2N73310201,2,72,0,0,0,2,
2N73310401,2,42,0,0,0,4,3
2N73310402,1,46,0,0,0,5,3
2N73310501,2,54,0,0,0,4,2
2N73310502,1,55,0,0,0,4,2
2N73310503,1,26,0,0,0,2,2
2N73310701,2,56,0,0,0,4,4
2N73310702,1,63,0,0,0,4,4
2N73310801,2,63,0,0,0,4,
2N73310901,2,50,0,0,0,4,4
2N73310902,1,51,0,0,0,4,4
2N73310903,2,24,0,3,0,4,4
2N73310904,1,21,0,0,0,4,4
2N73311001,2,44,0,0,0,4,5
2N73821001,2,55,0,0,0,3,3
2N73821002,1,57,0,0,0,3,3
2N73910101,2,71,0,0,0,,
2N73910201,2,72,0,0,0,,
2N73910301,2,65,0,0,0,,6
2N73910302,1,66,0,0,0,,6
2N73910401,2,54,0,0,0,,6
2N73910402,1,57,0,0,0,,6
2N73911001,2,73,0,0,0,,
2N73911101,2,64,0,0,0,,6
2N73911102,1,64,0,0,0,,6
2N74010101,2,65,0,0,0,,
2N74010102,1,65,0,0,0,,
2N74010201,1,25,0,0,0,2,
2N74010301,2,27,0,0,0,,
2N74010401,2,58,0,0,0,0,6
2N74010402,1,61,0,0,0,,6
2N74010403,1,38,0,0,0,0,6
2N74010501,2,43,0,0,0,3,3
2N74010502,1,43,0,0,0,3,3
2N74010601,2,56,0,0,0,,6
2N74010602,1,66,0,0,0,,6
2N74010701,2,51,0,0,0,,
2N74010702,1,55,0,0,0,,
2N74010703,2,25,0,0,0,0,
2N74010801,2,60,0,0,0,,
2N74010802,1,70,0,0,0,,
2N74010901,2,61,0,0,0,,6
2N74010902,1,64,0,0,0,,6
2N74011001,2,59,0,0,0,,3
2O63520401,2,46,0,0,0,,
2O63520701,1,44,0,0,0,0,
2O63521901,1,41,0,0,0,0,
2O63522401,2,46,0,0,0,0,
2O78621201,2,38,0,0,0,,
2O78710901,2,57,0,0,0,3,3
2O78710902,1,61,0,0,0,0,3
2O78722301,2,60,0,0,0,3,3
2O78722401,2,44,0,0,0,3,3
2O78722601,2,52,0,0,0,3,3
2O78722602,1,56,0,0,0,3,3
2O78722901,2,43,0,0,0,3,3
2O78910601,2,45,0,0,0,3,3
2O78911001,2,49,0,0,0,3,2
2O78922401,1,26,0,0,0,3,3
2O78922701,2,40,0,0,0,2,2
2O78922702,1,51,0,0,0,3,2
2O78922801,2,40,0,0,0,1,3
2O78922802,1,42,0,0,0,4,3
2O79010301,2,39,0,0,0,,
2O79010401,2,56,0,4,0,3,3
2O79010402,1,62,0,0,0,3,3
2O79020201,2,43,0,0,0,0,2
2O79020202,1,44,0,0,0,0,2
2O79210601,2,34,0,0,0,0,
3A18000401,2,43,0,2,0,2,2
3A18000402,1,46,0,0,0,2,2
3A18010101,2,49,1,0,0,4,4
3A18010102,1,54,1,0,0,3,4
3A18010401,2,49,0,0,0,3,3
3A19000201,2,31,0,0,0,2,
3A19020101,2,43,0,0,0,3,2
3A19020102,1,46,0,0,0,2,2
3A19020201,2,45,0,0,0,0,6
3A19020202,1,51,0,0,0,0,6
